,house_connection
1302,99.24859671076352
1303,96.73822868236404
1304,98.64117351230921
1305,98.9137376820035
1306,96.87832724852316
1307,98.5140342753603
1308,96.5156714609276
1309,100.67462928141555
1310,100.89859027650664
1311,97.76460206524854
1312,99.0490075047841
1313,97.03430818241488
1314,100.07393901877583
1315,99.59115715672408
1316,96.81472450102154
1317,98.96515533738247
1318,96.65551633247358
1319,62.57981097835834
1320,57.513014513131985
1321,56.0873755082231
1322,56.496733328711024
1323,54.50427527618308
1324,56.24977277921069
1325,55.83310520287323
1326,53.56460905510719
1327,55.211204970833215
1328,51.042835807194166
1329,52.78517775466623
1330,53.62938636880495
1331,51.76535371310241
1332,52.36845121613001
1333,51.58214554455446
1334,54.08891923805826
1335,51.19661991568904
1336,44.31206662506586
1337,24.442791580922798
1338,3.7829168899242864
1339,3.782946010483401
1340,3.7829751310425155
1341,3.7830042516016307
1342,3.783033372160745
1343,16.594491064148432
1344,85.09737732756469
1345,88.5253429560603
1346,88.56943556868293
1347,89.95270278448011
1348,86.02339857170591
1349,89.38482451766185
1350,14.044790146157473
1351,3.7832954571927773
1352,3.7833245777518925
1353,3.783353698311007
1354,3.783382818870122
1355,77.06647860609591
1356,86.35448867903597
1357,90.74091779959508
1358,86.6666612058685
1359,88.94067127880855
1360,88.94952579619307
1361,87.13814539294265
1362,89.1211586404859
1363,85.66570204675931
1364,89.26732481811206
1365,88.91328409740134
1366,85.51645607510332
1367,90.20084075121798
1368,90.09236193526914
1369,86.00233391297114
1370,88.89933446210166
1371,84.76013183662904
1372,87.99197758382562
1373,88.52343734365033
1374,85.19560719324032
1375,87.9475548206081
1376,84.79338816226159
1377,88.84073261502621
1378,89.47473103604477
1379,85.7156373935713
1380,88.73404216379622
1381,88.92162788640209
1382,89.96007075186509
1383,88.4258659982805
1384,85.1664231494578
1385,88.8858437926986
1386,89.0935501502251
1387,95.9948946029897
1388,95.5416041351194
1389,88.92858668312209
1390,90.17553748509305
1391,85.996888287064
1392,88.36667083506669
1393,89.22877084338687
1394,87.74283910567529
1395,91.00685657431289
1396,85.1897756302521
1397,87.60320262269924
1398,88.10308040879718
1399,86.05272327426019
1400,91.30498836194543
1401,89.94818678296402
1402,94.00655980715719
1403,92.94596775198528
1404,87.761623315861
1405,90.20035189560973
1406,87.81154918656571
1407,90.26045553706632
1408,88.69399978460031
1409,85.62413450832477
1410,88.96935494633497
1411,85.15799760656739
1412,88.15830375886327
1413,87.96943530798458
1414,84.78836368250272
1415,89.03136824749701
1416,85.46086170138022
1417,88.18123134573962
1418,88.29549940279743
1419,86.41164047572823
1420,90.02527361215114
1421,86.13521785968513
1422,89.1649525834096
1423,89.26525238649916
1424,86.33457441181092
1425,89.11609961172587
1426,85.49740893862496
1427,88.63438810679386
1428,88.37764664004214
1429,85.50863215741741
1430,89.3684303732054
1431,90.03336509692987
1432,86.30736013811466
1433,88.9529615285058
1434,86.33899466492869
1435,89.12218335690712
1436,89.13772125523475
1437,86.10277026467352
1438,89.67469546458848
1439,86.34073495021772
1440,90.42508928696232
1441,151.89777492296457
1442,143.72387610172783
1443,146.06243086779267
1444,144.64428087195273
1445,146.5283848443668
1446,145.06401897551098
1447,140.9291261225282
1448,143.14721104732322
1449,139.2725975594198
1450,141.3249555000878
1451,140.56971344075583
1452,137.08524598459846
1453,139.98199122685378
1454,136.5319110722837
1455,139.2744594891422
1456,138.8607666361594
1457,135.373353148256
1458,138.31692378733672
1459,134.75288807721108
1460,137.80896665279974
1461,137.37618808553125
1462,133.62700951826275
1463,136.59388174464505
1464,134.29668412975752
1465,137.28668016566363
1466,136.53388889998246
1467,132.963275412079
1468,135.7544777971915
1469,132.3178198648436
1470,135.70843812297196
1471,135.49162146046538
1472,131.72637940113339
1473,134.77785480211887
1474,131.47326671104085
1475,135.01001199730058
1476,135.0572380952381
1477,130.99514285714287
1478,134.1630984126984
1479,130.83146666666667
1480,133.88140952380954
1481,134.0118857142857
1482,131.53054603174604
1483,134.24219682539683
1484,131.13835555555556
1485,134.49965714285713
1486,133.91623492063493
1487,130.29311746031746
1488,133.74097142857144
1489,130.47034285714287
1490,133.8343111111111
1491,133.81144761904764
1492,130.89049523809524
1493,133.45809523809524
1494,133.7814857142857
1495,130.43605714285712
1496,133.1228126984127
1497,129.9001523809524
1498,133.01760634920637
1499,133.81726984126985
1500,130.76543492063493
1501,133.55592380952382
1502,130.16899682539682
1503,132.85053333333335
1504,133.12804444444444
1505,129.9782222222222
1506,132.57409523809523
1507,128.03369523809525
1508,131.30514920634923
1509,131.45384850653133
1510,127.86970396871621
1511,130.7366602102227
1512,128.68296248347525
1513,132.0247885662516
1514,118.2960820141073
1515,88.67294390640745
1516,90.49111919553299
1517,86.7941008338649
1518,89.23054913886347
1519,88.63336569783029
1520,86.79378860600346
1521,92.49025595862108
1522,77.11776058107995
1523,80.21828272734837
1524,84.31030563552153
1525,81.5399666389328
1526,83.57539507091549
1527,81.42960610607278
1528,84.8009369507539
1529,84.84833763670485
1530,82.09957559249706
1531,84.98770408797184
1532,82.61399366281167
1533,85.55374990431818
1534,85.04230614582468
1535,82.12701476828356
1536,85.40724720026624
1537,86.437098679868
1538,88.27005492137448
1539,84.810611162881
1540,82.45023407105417
1541,84.11875221732258
1542,82.22803861755924
1543,86.23505696998271
1544,86.0456978848305
1545,82.4354063723179
1546,85.525127558218
1547,81.77545191872129
1548,84.5346334220817
1549,86.63903397306117
1550,89.37722500023112
1551,92.86046364644868
1552,87.34130864187259
1553,86.44139808174096
1554,83.17189387081565
1555,83.36548172338242
1556,86.58885370293332
1557,86.18766695232549
1558,82.63399766203511
1559,85.82584583206219
1560,82.95154162113691
1561,85.53142788640208
1562,85.70141573896886
1563,82.69704803598006
1564,85.75744858695953
1565,82.6629729474628
1566,86.01780524447402
1567,86.59945023989795
1568,83.34903809246471
1569,85.57542594503147
1570,81.8025566547411
1571,86.24707784064121
1572,86.85177045511274
1573,83.54261545053664
1574,87.09259930310341
1575,83.85196893344795
1576,86.83579805585602
1577,86.39790019413705
1578,84.11596829815755
1579,90.4738544739348
1580,85.956423413854
1581,87.8689923537732
1582,87.21403113496223
1583,83.9035905510719
1584,87.25940393543554
1585,84.1459792245611
1586,87.27688467241681
1587,87.5063678980503
1588,84.47294318717586
1589,86.67777879376172
1590,82.94385484479204
1591,87.20271349899696
1592,88.13681894685267
1593,84.56800375978773
1594,86.93560762034187
1595,83.7935987824833
1596,87.46266930970407
1597,87.8791747575598
1598,85.05117861811392
1599,88.57692851041405
1600,84.86217046620628
1601,87.82706956485565
1602,87.66514961588597
1603,84.43382014310674
1604,87.90106844810532
1605,86.45988500707216
1606,89.89813648667388
1607,88.68901653770419
1608,85.48282357286149
1609,88.3929290207172
1610,85.26220272254118
1611,88.89539388468258
1612,88.8593164839005
1613,85.84768308234185
1614,88.21504591341487
1615,84.85654207782123
1616,88.8593969723863
1617,89.22027726377681
1618,85.41442104723077
1619,88.86200610052602
1620,88.70491813794824
1621,85.17321430235461
1622,88.45865967311016
1623,190.95499939307206
1624,146.1202345416054
1625,146.0363910234721
1626,142.50868718787845
1627,145.1113071618086
1628,140.89245411986576
1629,143.13526456998642
1630,143.08097025820229
1631,139.27814261308484
1632,141.0987244917769
1633,137.29450637046898
1634,140.44986285233566
1635,140.2389844135674
1636,136.30865200654517
1637,138.85043388523727
1638,135.96773322424679
1639,138.40240399182775
1640,137.53891602924998
1641,133.71347251111666
1642,136.7971845485389
1643,134.01443309389765
1644,137.04923084560556
1645,136.56331113699605
1646,132.94859142838652
1647,135.82587067698367
1648,131.76036996422332
1649,135.781415283209
1650,136.00993996727405
1651,131.82350592118036
1652,134.65128774810253
1653,131.90949497185014
1654,134.893289497185
1655,134.70921735585324
1656,131.9139261669024
1657,135.22196196207858
1658,131.12700728106424
1659,134.19868117147848
1660,134.38630426824196
1661,131.21282260310068
1662,134.30000760462602
1663,130.7195926061514
1664,133.70881570291485
1665,133.37771499015446
1666,129.95667142025127
1667,133.3096468979671
1668,130.2485398360004
1669,133.7159089645099
1670,133.5690050771464
1671,129.98821547549716
1672,132.83512111194312
1673,130.0609791293415
1674,133.15417048007322
1675,132.5159396085827
1676,130.32823572121916
1677,133.06633500845882
1678,128.92670096236515
1679,132.2101145353191
1680,132.83202334636826
1681,129.93475119394293
1682,134.1757253090015
1683,133.38959044845663
1684,128.88470638156252
1685,131.723904854351
1686,128.69240491444103
1687,132.09100656183264
1688,132.5253605901767
1689,129.1411241423302
1690,132.01251309130913
1691,129.23752743711347
1692,132.42214813212414
1693,132.82211485888084
1694,129.4278403157963
1695,131.79688640763237
1696,120.47920234073827
1697,87.69785801987592
1698,88.06611515933106
1699,84.76717394957983
1700,87.48095654935241
1701,84.44023445071228
1702,87.85821298699283
1703,87.6308296820035
1704,84.10511856749036
1705,87.7407043418661
1706,85.16578217973394
1707,88.52164331918907
1708,88.20330998245372
1709,84.62236172508345
1710,87.91394045184013
1711,84.75059828970797
1712,87.75002463551229
1713,87.88408025115788
1714,84.97068989854952
1715,87.65629342992115
1716,84.69054811777649
1717,87.12670351724584
1718,88.72370266274694
1719,89.4591041574544
1720,93.03208895374915
1721,90.76526092464708
1722,94.88566724475136
1723,94.55480207279216
1724,90.00667575797578
1725,91.02275896696898
1726,85.70546509659705
1727,88.80795630559024
1728,89.305210117758
1729,86.01967662833846
1730,89.09460593256973
1731,85.34224469711846
1732,88.80628511246083
1733,88.88077467066034
1734,84.98064270505033
1735,88.02878305690065
1736,87.13214410716365
1737,91.77062166536318
1738,90.67247230292779
1739,86.57558103573047
1740,91.54191891139031
1741,86.85864504101839
1742,89.21371237699569
1743,89.70477406217933
1744,86.59166362037884
1745,88.27730403572123
1746,87.85674197487313
1747,84.49414181878691
1748,87.59405925000232
1749,84.30283259032458
1750,88.47198269558385
1751,88.41823157881502
1752,84.36925131918906
1753,87.10907010718216
1754,84.15482470469904
1755,87.75365206412069
1756,88.04271059814553
1757,84.6093540845513
1758,87.66607376143327
1759,85.18727432720414
1760,88.1241009882131
1761,88.32324936350778
1762,85.04769907213579
1763,87.9436678918749
1764,87.30757087034416
1765,90.26268489643249
1766,88.6688274939494
1767,84.3720985994028
1768,87.93513103818954
1769,85.42920214364294
1770,88.09892264592173
1771,87.5012390212164
1772,84.3005896187333
1773,87.8498386289486
1774,84.73849386138615
1775,87.79816357001415
1776,88.03286089768977
1777,86.35285746346062
1778,92.2579771403426
1779,85.31618322992301
1780,87.33582119251925
1781,87.99307559955996
1782,85.15780632406099
1783,87.96015539776835
1784,85.27547179380795
1785,88.25023589993621
1786,87.75504151482374
1787,84.84344147891763
1788,87.93108988745597
1789,82.46738426424828
1790,85.92418822834216
1791,87.66692939878526
1792,85.05552453748233
1793,87.88672945395717
1794,85.05280960852724
1795,87.9422635408751
1796,87.50212217163566
1797,85.50115400874542
1798,88.6659960680774
1799,86.59360073058399
1800,89.76255707563024
1801,88.12576878575588
1802,84.7971300831831
1803,88.53582915838811
1804,84.59311001137088
1805,87.72365226117905
1806,88.36643152686025
1807,85.62648628460492
1808,88.57771659790517
1809,176.47580646676096
1810,143.67356046260088
1811,146.3918374425678
1812,143.6189271209474
1813,145.94739457710477
1814,145.30532869992882
1815,140.89942790211796
1816,145.0500604376404
1817,148.7749786874486
1818,143.66736984219432
1819,139.89330255798689
1820,136.9777229442272
1821,139.52574967967385
1822,136.1541002246443
1823,137.98346664263065
1824,137.26053464791858
1825,133.89408519288904
1826,137.02383891246268
1827,134.205605330449
1828,136.80580349446709
1829,136.3494111822947
1830,134.13851728282071
1831,139.63546465318802
1832,134.14558027752355
1833,135.6394800288432
1834,135.08073851032162
1835,131.70781921402224
1836,134.32045547327843
1837,131.3974155420584
1838,134.51899148385425
1839,134.56329758438028
1840,131.5643909864936
1841,134.3900113727339
1842,131.08553017167264
1843,135.59871881188118
1844,136.70135507113736
1845,132.98588339388562
1846,134.32871012933228
1847,130.72540353144558
1848,129.54420487006684
1849,128.11662525630715
1850,130.29392818223
1851,133.5818850764068
1852,130.16867371661536
1853,133.4132490427194
1854,133.00437528912556
1855,129.25026978949995
1856,133.05889444860452
1857,133.62038894897893
1858,136.618023131893
1859,133.52309223544205
1860,130.32564705327678
1861,133.70420187111148
1862,130.39557573656526
1863,131.26188293535236
1864,120.71205680080612
1865,97.5626814599107
1866,87.15950929361843
1867,83.48848950827856
1868,85.18029511976408
1869,84.366126128075
1870,65.65821110463988
1871,48.666410366919045
1872,48.632076295864884
1873,48.60574222481072
1874,48.61780815375655
1875,48.52667408270239
1876,62.13640350371172
1877,131.43150435329247
1878,133.021582980651
1879,120.55502033816828
1880,115.91167674330458
1881,120.73712679923455
1882,122.09232288691054
1883,119.61847135553892
1884,122.71242934797681
1885,119.17158099120837
1886,122.25585009475739
1887,117.52225505394237
1888,75.91222301866487
1889,33.60773831156225
1890,3.7898941758881772
1891,3.7895738497379146
1892,3.789249523587653
1893,3.788933197437391
1894,45.08141287128713
1895,74.74212181497813
1896,78.98035317136755
1897,78.91273125791571
1898,75.11222045557497
1899,78.97127790720248
1900,75.37731948581413
1901,73.27446582633053
1902,61.9322407382755
1903,45.56683469783953
1904,39.78274294311784
1905,47.663857537602496
1906,55.47365784637287
1907,46.614226409111495
1908,11.69452030518346
1909,3.783807979033197
1910,3.7834876528829353
1911,3.7831673267326726
1912,3.7828470005824113
1913,3.7825226744321485
1914,15.543341205424746
1915,32.47299078403639
1916,29.578549822965492
1917,24.679546131735865
1918,22.75698218653798
1919,22.224308654038513
1920,19.79669943899936
1921,3.7799665882352933
1922,3.7797562213162483
1923,3.7795854979615604
1924,3.779406774606872
1925,4.479356686172818
1926,21.620489899326067
1927,22.08774374739995
1928,21.354813468489706
1929,21.77683391973819
1930,21.35078148209779
1931,22.3326321555685
1932,22.17140346395984
1933,21.216162073938484
1934,22.09286989026634
1935,22.893199103419587
1936,24.153538665779184
1937,26.753507624964175
1938,24.09032972700631
1939,25.58964706714369
1940,25.204702439027095
1941,23.577035652180342
1942,24.12852842088915
1943,22.772150522931284
1944,22.6539384027512
1945,23.103832822253654
1946,5.378377908422774
1947,3.7753921374490385
1948,3.77520941409435
1949,3.7750306907396616
1950,3.7748639673849733
1951,3.774673244030285
1952,18.18718118734226
1953,24.778276305257418
1954,24.898213518410667
1955,24.51288323950042
1956,22.62543785502584
1957,22.25581284384909
1958,16.151405331373475
1959,3.7757136284216655
1960,3.7762297984857303
1961,3.7767619685497955
1962,3.7772781386138607
1963,10.694381737249355
1964,26.90912812953564
1965,22.16932283928225
1966,21.339459009346314
1967,21.64614190956911
1968,21.06100493677603
