TIMESTAMP,POWER,U10,V10,U100,V100
20160522 01:00,0.30279652894043901,-0.789883,4.3534800000000002,0.36374499999999999,6.56358
20160522 02:00,0.28125186625276999,-2.0480399999999999,2.9536899999999999,-1.2284900000000001,4.6295900000000003
20160522 03:00,0.32164229813831702,-3.6459100000000002,1.5388599999999999,-4.9584099999999998,3.1529500000000001
20160522 04:00,0.40489187428278001,-3.89893,1.67588,-6.1334099999999996,4.17075
20160522 05:00,0.50016871092925397,-2.6576,5.7854000000000001,-2.6751800000000001,9.7148900000000005
20160522 06:00,0.58282222603278899,-1.86669,5.7719899999999997,-1.31341,9.2652599999999996
20160522 07:00,0.47232542154120599,-1.3857900000000001,6.0507400000000002,-0.73048800000000003,9.4010099999999994
20160522 08:00,0.56662324210272297,-1.9336899999999999,6.4836499999999999,-2.0812499999999998,9.9172700000000003
20160522 09:00,0.435945467190062,-1.0464599999999999,5.71272,-0.91953799999999997,8.73353
20160522 10:00,0.40002186099514497,-2.0747300000000002,4.8112000000000004,-2.7821799999999999,7.5370999999999997
20160522 11:00,0.37499180175590302,-3.1956099999999998,3.1044100000000001,-4.5911799999999996,4.9635699999999998
20160522 12:00,0.38270556872152001,-2.8346800000000001,3.2052399999999999,-4.89879,4.6769999999999996
20160522 13:00,0.215086934206837,0.76707999999999998,5.5452599999999999,-0.431425,8.1734799999999996
20160522 14:00,0.27758069639885702,2.5760399999999999,5.6825799999999997,3.3821300000000001,9.3977299999999993
20160522 15:00,0.078782632824012599,4.3826599999999996,4.6002799999999997,6.5900499999999997,6.9293300000000002
20160522 16:00,0.10886421960250101,3.7599200000000002,2.1031499999999999,6.2061099999999998,2.7151800000000001
20160522 17:00,0.352292186136903,3.2950400000000002,1.56728,5.2937200000000004,2.0954000000000002
20160522 18:00,0.14680007859404401,3.2076899999999999,1.1243700000000001,5.1389199999999997,1.1054299999999999
20160522 19:00,0.080495742286928296,1.6077699999999999,1.05009,2.8174600000000001,0.46895399999999998
20160522 20:00,0.081394959685354401,1.43014,1.48227,2.3471799999999998,1.0259799999999999
20160522 21:00,0.0373958186569079,2.6148600000000002,1.69509,3.8890899999999999,1.5362899999999999
20160522 22:00,0.091541577268411306,2.9897800000000001,1.50742,4.7265199999999998,1.589
20160522 23:00,0.075189072860355602,3.2754099999999999,0.23610300000000001,5.1822299999999997,-0.083433199999999999
20160523 00:00,0.043082422512749102,2.46238,-1.9477100000000001,3.8287800000000001,-3.1449699999999998
20160523 01:00,0.0200348976408521,1.98428,-2.1884899999999998,2.1530200000000002,-2.94658
20160523 02:00,0.0113467994383203,2.6478600000000001,-2.6750099999999999,3.17456,-3.9230399999999999
20160523 03:00,0.036866910257670402,2.3791699999999998,-4.4901900000000001,2.7581799999999999,-6.0540700000000003
20160523 04:00,0.21743091774371501,1.46041,-5.3428599999999999,1.4916700000000001,-6.4220100000000002
20160523 05:00,0.24591334856347799,0.58729799999999999,-4.3492800000000003,0.53224499999999997,-5.71915
20160523 06:00,0.28513441528897898,0.76552900000000002,-3.81806,0.71169400000000005,-5.3395299999999999
20160523 07:00,0.20913301193486,1.5726599999999999,-4.6533100000000003,1.7260899999999999,-6.15909
20160523 08:00,0.228126557381577,2.4070399999999998,-5.9801000000000002,2.8230300000000002,-7.3422799999999997
20160523 09:00,0.40789382198686802,1.6646300000000001,-6.2009999999999996,1.92581,-7.79427
20160523 10:00,0.50792413417559601,1.4244399999999999,-5.8213600000000003,1.5925499999999999,-7.2940699999999996
20160523 11:00,0.57327793867423105,1.72478,-5.4005900000000002,1.6748700000000001,-6.7109399999999999
20160523 12:00,0.59987664854918898,1.21513,-5.45275,1.1101000000000001,-6.6660899999999996
20160523 13:00,0.67926408038699604,2.5309699999999999,-5.5113700000000003,2.6794600000000002,-6.6566000000000001
20160523 14:00,0.57546685821476895,2.75,-5.3426799999999997,2.99654,-6.3598600000000003
20160523 15:00,0.56058661444864799,2.7965599999999999,-4.9191700000000003,3.2199599999999999,-6.1871700000000001
20160523 16:00,0.62740035041845699,2.8285900000000002,-4.6454399999999998,3.27224,-5.8592000000000004
20160523 17:00,0.653776903041418,3.0893600000000001,-4.5764399999999998,3.6009099999999998,-5.7874800000000004
20160523 18:00,0.68337253054271796,2.9901200000000001,-4.8043800000000001,3.5152100000000002,-5.8856599999999997
20160523 19:00,0.69137851141079198,2.9181699999999999,-4.6059200000000002,3.50414,-5.8180699999999996
20160523 20:00,0.73435705451282296,2.6477900000000001,-4.20329,3.3755899999999999,-5.72872
20160523 21:00,0.747184963133664,2.1063399999999999,-4.1445499999999997,2.60886,-5.8806000000000003
20160523 22:00,0.71637350674336997,2.2831199999999998,-4.1903699999999997,2.86917,-5.9861500000000003
20160523 23:00,0.69706205368741203,1.59341,-4.1955400000000003,1.9553700000000001,-5.8766999999999996
20160524 00:00,0.50209885062421,0.94238500000000003,-3.4889999999999999,1.0630900000000001,-5.13591
20160524 01:00,0.47482233039189198,3.30166,-3.5923099999999999,4.0050100000000004,-4.6167899999999999
20160524 02:00,0.45277372393402598,3.09152,-3.63598,3.8340399999999999,-4.8672800000000001
20160524 03:00,0.35162745408739898,2.0897600000000001,-3.90639,2.7662900000000001,-5.3697800000000004
20160524 04:00,0.13288740045733999,0.65140799999999999,-3.2767900000000001,0.89450099999999999,-4.49186
20160524 05:00,0.0348485615809907,0.65162100000000001,-2.3239299999999998,0.62370499999999995,-2.8715299999999999
20160524 06:00,0.11869885479574301,0.77046300000000001,-2.4870000000000001,0.59062700000000001,-2.9437600000000002
20160524 07:00,0.191229129477059,0.72217699999999996,-3.7608799999999998,0.44527699999999998,-4.3661799999999999
20160524 08:00,0.33517194056827398,1.3086800000000001,-5.3322599999999998,1.1684000000000001,-6.3012499999999996
20160524 09:00,0.45659282671392398,0.413827,-6.6372,-0.116769,-8.0537899999999993
20160524 10:00,0.52099138143199297,0.73810699999999996,-5.9292600000000002,-0.58782100000000004,-7.7654399999999999
20160524 11:00,0.50318330457648797,2.4435799999999999,-5.3700299999999999,0.93844399999999994,-6.7704800000000001
20160524 12:00,0.53668049813372898,2.2057899999999999,-5.8272899999999996,0.64272499999999999,-8.2621500000000001
20160524 13:00,0.53672302525112403,1.5725899999999999,-4.5094700000000003,-0.24044299999999999,-5.6929999999999996
20160524 14:00,0.426439539747688,1.9376199999999999,-4.2157200000000001,0.68947899999999995,-5.43811
20160524 15:00,0.53480579990477095,1.2429699999999999,-5.1144999999999996,-0.095068899999999998,-7.36869
20160524 16:00,0.51624125260873699,-0.82684100000000005,-5.8315799999999998,-2.3633099999999998,-8.0440100000000001
20160524 17:00,0.62216918077444505,0.018477400000000001,-6.0376799999999999,-1.4400500000000001,-8.9298300000000008
20160524 18:00,0.67854760543961501,0.40784300000000001,-6.4928499999999998,-0.90460300000000005,-9.2679200000000002
20160524 19:00,0.63293702245857397,-0.76626700000000003,-6.9586100000000002,-2.3147799999999998,-9.9636200000000006
20160524 20:00,0.46139143059708299,-2.3054199999999998,-6.3171099999999996,-4.19665,-9.2445500000000003
20160524 21:00,0.24937228502712699,-2.7411400000000001,-5.8101399999999996,-4.8049900000000001,-8.5103100000000005
20160524 22:00,0.20605977181427701,-2.6804800000000002,-5.66777,-4.7655500000000002,-8.2210699999999992
20160524 23:00,0.27924038878344898,-2.7220599999999999,-5.11944,-4.8492800000000003,-7.4057199999999996
20160525 00:00,0.166586112252642,-2.6108199999999999,-4.37216,-4.8358100000000004,-6.3410700000000002
20160525 01:00,0.206979202451433,-2.7599399999999998,-3.2072699999999998,-5.0156999999999998,-4.2568599999999996
20160525 02:00,0.066675573114287706,-2.65333,-3.0131100000000002,-4.8649699999999996,-3.8826999999999998
20160525 03:00,0.087778449069863401,-2.6909100000000001,-3.0183499999999999,-4.8229300000000004,-3.9414099999999999
20160525 04:00,0.180049269181626,-3.0606,-2.9442300000000001,-5.2000799999999998,-3.8992200000000001
20160525 05:00,0.17520667454167399,-3.28546,-2.2746499999999998,-5.3853400000000002,-2.85188
20160525 06:00,0.29699881516626803,-3.7749799999999998,-2.4079799999999998,-5.3197999999999999,-2.74308
20160525 07:00,0.34625851131274199,-3.1007699999999998,-2.8898199999999998,-4.5752600000000001,-3.2544300000000002
20160525 08:00,0.33900819164443302,-2.8879000000000001,-3.5336099999999999,-4.2995900000000002,-3.9574199999999999
20160525 09:00,0.41993681342227401,-3.0466600000000001,-3.6962700000000002,-4.5772599999999999,-4.1351199999999997
20160525 10:00,0.39333450522719698,-3.1783399999999999,-3.3637999999999999,-4.9269499999999997,-3.6562000000000001
20160525 11:00,0.39393027468987701,-3.57395,-3.07321,-5.5200899999999997,-3.1345299999999998
20160525 12:00,0.36526410654763802,-4.0323500000000001,-3.71611,-6.0277099999999999,-3.9950899999999998
20160525 13:00,0.337325146653916,-4.7699199999999999,-2.91357,-6.8266499999999999,-3.19441
20160525 14:00,0.29328714694739599,-5.0660600000000002,-2.1044700000000001,-7.1845800000000004,-2.4893800000000001
20160525 15:00,0.219761463855523,-4.6013000000000002,-2.9023699999999999,-6.7022899999999996,-3.4574199999999999
20160525 16:00,0.216871835170168,-4.9426699999999997,-3.0942599999999998,-7.09476,-3.70845
20160525 17:00,0.229720852515617,-4.1699400000000004,-2.2794599999999998,-5.9685199999999998,-2.6422500000000002
20160525 18:00,0.42171637522333999,-3.87005,-3.24438,-5.5201399999999996,-3.8994399999999998
20160525 19:00,0.34831782433596198,-5.1936999999999998,-4.09903,-7.45322,-5.3179800000000004
20160525 20:00,0.394876762607002,-5.2616800000000001,-2.9375200000000001,-8.2048699999999997,-4.2563899999999997
20160525 21:00,0.46661162867925599,-5.2570699999999997,-1.7669600000000001,-8.2769999999999992,-2.6556299999999999
20160525 22:00,0.350310685971503,-5.1080399999999999,-1.25095,-7.87514,-1.73664
20160525 23:00,0.23535540371091401,-4.5930299999999997,-1.3191600000000001,-7.1567499999999997,-1.7565999999999999
20160526 00:00,0.19532541853010599,-3.8456999999999999,-0.94330000000000003,-6.2335700000000003,-1.2148099999999999
20160526 01:00,0.121976179887671,-3.8980399999999999,-2.18811,-6.6178299999999997,-2.8428900000000001
20160526 02:00,0.077997220498113598,-3.4393799999999999,-1.93333,-6.0251299999999999,-2.5461399999999998
20160526 03:00,0.0325848922993782,-3.0471699999999999,-1.8484799999999999,-5.4145599999999998,-2.3881899999999998
20160526 04:00,0.064073478429535605,-2.7839200000000002,-2.0825200000000001,-4.9487199999999998,-2.4917400000000001
20160526 05:00,0.039231636194470197,-3.65598,-2.1160299999999999,-5.2349199999999998,-2.4185699999999999
20160526 06:00,0.020776238032703301,-3.8185099999999998,-1.5275000000000001,-5.2592699999999999,-1.7279199999999999
20160526 07:00,0.0163784359079047,-3.13158,-1.38581,-4.5053099999999997,-1.4951000000000001
20160526 08:00,0.109145418990787,-2.2878500000000002,-1.42157,-3.6337700000000002,-1.46712
20160526 09:00,0.22549754650586001,-1.70566,-1.79569,-3.1351900000000001,-1.79975
20160526 10:00,0.13871875101112099,-1.0541499999999999,-2.2034400000000001,-2.5861499999999999,-2.2480600000000002
20160526 11:00,0.083946759721873002,-1.1984600000000001,-2.4550000000000001,-2.90252,-2.5026999999999999
20160526 12:00,0.050672927574797501,-2.1558199999999998,-2.5866899999999999,-3.9483700000000002,-2.6322899999999998
20160526 13:00,0.034955915764423397,-2.93031,-2.4190700000000001,-4.5836199999999998,-2.5250599999999999
20160526 14:00,0.0047115193110291598,-2.7810199999999998,-2.4062800000000002,-4.2764100000000003,-2.49343
20160526 15:00,0.0215369478415737,-3.2453799999999999,-1.6626700000000001,-4.7823200000000003,-1.4864900000000001
20160526 16:00,0.14246551916623401,-3.8828399999999998,-0.15646399999999999,-5.2022199999999996,-0.022056599999999999
20160526 17:00,0.138683375235405,-3.8918200000000001,-0.14676600000000001,-5.2735399999999997,-0.41549599999999998
20160526 18:00,0.094766776861146804,-3.5890399999999998,-0.59213300000000002,-5.0560099999999997,-0.686558
20160526 19:00,0.032788568637001698,-2.94109,0.110406,-4.5269000000000004,0.312778
20160526 20:00,0.034954757770968597,-2.6567799999999999,-0.034564999999999999,-4.4905999999999997,0.53038700000000005
20160526 21:00,0.025050367901552101,-2.3765299999999998,-0.91340699999999997,-4.18466,-0.43654700000000002
20160526 22:00,0.024106844058101401,-2.2758699999999998,-0.84226800000000002,-3.9656600000000002,-0.18185499999999999
20160526 23:00,0.048981613914098901,-2.22607,-1.67269,-3.8785599999999998,-1.1466700000000001
20160527 00:00,0.12078739645558199,-2.16208,-2.22024,-3.9095399999999998,-2.2298800000000001
20160527 01:00,0.140507359438199,-1.7881400000000001,-1.54315,-3.1048800000000001,-2.9474200000000002
20160527 02:00,0.30194148860126802,-1.5689900000000001,-1.7795700000000001,-2.4720399999999998,-2.3058700000000001
20160527 03:00,0.26875563001359398,-2.3215599999999998,-2.1334599999999999,-3.5169800000000002,-2.6736300000000002
20160527 04:00,0.14359138289381401,-2.7191999999999998,-1.09538,-4.4149500000000002,-1.16649
20160527 05:00,0.019615318906175402,-2.6426400000000001,-0.93474500000000005,-4.4613199999999997,-0.32406000000000001
20160527 06:00,0.0341563221379916,-2.2405900000000001,-1.0375399999999999,-3.94983,-0.51551499999999995
20160527 07:00,0.060457151666253497,-1.91133,-1.15863,-3.2584300000000002,-0.85467099999999996
20160527 08:00,0.16141701133022199,-1.25743,-1.5115799999999999,-2.5846800000000001,-1.29634
20160527 09:00,0.114812217399665,-0.046967500000000002,-1.8143,-1.45699,-1.5152300000000001
20160527 10:00,0.102026360940002,1.3282099999999999,-2.3285399999999998,0.023557700000000001,-2.1010300000000002
20160527 11:00,0.17540076664104401,2.1264599999999998,-3.19217,1.0655399999999999,-3.6676199999999999
20160527 12:00,0.215595127726154,2.3138000000000001,-4.84978,1.3917999999999999,-5.9764900000000001
20160527 13:00,0.33306186020171102,2.6017999999999999,-5.2245699999999999,2.1807799999999999,-7.2948300000000001
20160527 14:00,0.318491851818547,1.9995799999999999,-5.7772300000000003,1.5815999999999999,-8.4408799999999999
20160527 15:00,0.41528571499348799,1.5850200000000001,-6.0891099999999998,1.01037,-9.0749700000000004
20160527 16:00,0.43661216281448301,0.98650099999999996,-6.35154,-0.166879,-9.0387799999999991
20160527 17:00,0.57988108365497804,-0.28350900000000001,-5.5414700000000003,-2.3174399999999999,-7.0272899999999998
20160527 18:00,0.54621758267333897,-1.5735600000000001,-4.44496,-4.0533799999999998,-5.0332600000000003
20160527 19:00,0.385169899607127,-2.5195699999999999,-3.15625,-4.84945,-3.4208799999999999
20160527 20:00,0.15665001986098301,-3.33894,-2.44184,-5.65686,-2.9748999999999999
20160527 21:00,0.16691376226638599,-3.73089,-1.5215399999999999,-6.2299499999999997,-1.3726
20160527 22:00,0.13185298967550199,-3.62182,-0.077342999999999995,-5.8986400000000003,0.72097199999999995
20160527 23:00,0.14033995969639201,-3.1948400000000001,0.58710499999999999,-5.3713600000000001,1.22288
20160528 00:00,0.098086115937627602,-2.5909800000000001,0.19922699999999999,-4.57552,0.77220599999999995
20160528 01:00,0.0512529212995321,-2.8136000000000001,-0.79296100000000003,-4.5918000000000001,-0.060203600000000003
20160528 02:00,0.046116893701457398,-3.1979799999999998,-2.1607500000000002,-5.5350299999999999,-2.8112200000000001
20160528 03:00,0.076024867328707002,-3.081,-1.8456900000000001,-5.40238,-2.62297
20160528 04:00,0.14538075174795601,-3.23733,-2.3726099999999999,-5.70031,-3.3619500000000002
20160528 05:00,0.154541907037821,-3.2506300000000001,-2.0634899999999998,-5.70627,-2.7463799999999998
20160528 06:00,0.137898681087369,-3.2230799999999999,-1.31473,-5.2990500000000003,-1.47915
20160528 07:00,0.15144536589829199,-3.3145500000000001,-1.55233,-5.1358199999999998,-1.69943
20160528 08:00,0.062596676898963505,-3.2679499999999999,-1.9049799999999999,-4.8798399999999997,-2.0082499999999999
20160528 09:00,0.101359241411249,-2.6897600000000002,-1.81203,-4.2187799999999998,-1.6629700000000001
20160528 10:00,0.040663715843042798,-1.1517500000000001,-2.3687299999999998,-2.5337000000000001,-2.0821900000000002
20160528 11:00,0.0111440241680279,-0.084086400000000006,-2.38165,-1.3058399999999999,-2.1333799999999998
20160528 12:00,0.019691159967578,0.53378999999999999,-2.2519499999999999,-0.55375300000000005,-1.82792
20160528 13:00,0.072414612984339197,0.600684,-1.5459499999999999,-0.22831000000000001,-0.57511000000000001
20160528 14:00,0.14448866789801801,1.23706,-2.16797,0.64615500000000003,-1.19503
20160528 15:00,0.16447522519570101,1.35615,-2.3319700000000001,0.83427499999999999,-1.7108099999999999
20160528 16:00,0.082075882557385793,-0.10483099999999999,-1.72519,-0.65283800000000003,-1.08921
20160528 17:00,0.081084961308826406,-2.0427,-0.96838400000000002,-2.64303,-0.40232499999999999
20160528 18:00,0.062392431164550899,-3.6259399999999999,-0.54532000000000003,-4.8467700000000002,-0.30551200000000001
20160528 19:00,0.021610461890771201,-4.23142,-0.46055800000000002,-6.4056100000000002,0.075499499999999997
20160528 20:00,0.17195041773182501,-4.6874000000000002,0.058811200000000001,-7.3513900000000003,0.84540899999999997
20160528 21:00,0.175384181824874,-4.7718800000000003,0.24996099999999999,-7.7643500000000003,1.10164
20160528 22:00,0.191758467494858,-4.7430099999999999,0.020283700000000002,-7.8710100000000001,0.66169500000000003
20160528 23:00,0.25286210016849597,-4.2690799999999998,-1.1129,-7.3443800000000001,-0.95628999999999997
20160529 00:00,0.28156760556666199,-4.0101300000000002,-1.67327,-7.1454599999999999,-1.9491499999999999
20160529 01:00,0.32359182665772501,-3.9445999999999999,-0.95706400000000003,-7.0470100000000002,-0.917821
20160529 02:00,0.37667299745976002,-3.9467400000000001,-1.3926499999999999,-7.1656399999999998,-1.6069500000000001
20160529 03:00,0.31853429303095399,-3.9710000000000001,-1.53234,-7.1217100000000002,-1.77658
20160529 04:00,0.29804974498889703,-3.82599,-1.77335,-6.86592,-2.1716500000000001
20160529 05:00,0.15104630871311001,-3.8601399999999999,-1.7288300000000001,-6.5929099999999998,-2.0232299999999999
20160529 06:00,0.15348873022055001,-3.4853800000000001,-1.8238399999999999,-5.6462399999999997,-1.9491700000000001
20160529 07:00,0.31538704662864903,-2.9073600000000002,-2.2620499999999999,-4.7434500000000002,-2.3805100000000001
20160529 08:00,0.391597746307213,-3.4692400000000001,-2.7297199999999999,-5.5205099999999998,-2.7780999999999998
20160529 09:00,0.52018095585768498,-3.1548699999999998,-2.9640399999999998,-5.2167500000000002,-2.9055
20160529 10:00,0.42624175279630999,-2.3235399999999999,-3.5607099999999998,-4.4662199999999999,-3.47322
20160529 11:00,0.44359751128481401,-1.57629,-4.1503899999999998,-3.8270900000000001,-4.1778500000000003
20160529 12:00,0.358964112493318,-2.3949500000000001,-4.9883600000000001,-4.8179999999999996,-5.3038699999999999
20160529 13:00,0.38961875621560998,-2.9072399999999998,-4.7264099999999996,-5.2499500000000001,-5.1368299999999998
20160529 14:00,0.45776455366681001,-3.1070099999999998,-4.7601599999999999,-5.4759700000000002,-5.2863199999999999
20160529 15:00,0.41145151684238102,-3.7254100000000001,-5.4632699999999996,-6.22051,-6.6114699999999997
20160529 16:00,0.385354561361891,-3.3882099999999999,-5.4583700000000004,-6.0535899999999998,-6.5097199999999997
20160529 17:00,0.34063171105214501,-4.4746300000000003,-4.2534999999999998,-7.0419200000000002,-5.4153000000000002
20160529 18:00,0.137536080438555,-4.4048699999999998,-3.7661799999999999,-6.7582599999999999,-5.0410599999999999
20160529 19:00,0.24531252199340101,-3.573,-5.3353599999999997,-5.9423899999999996,-7.3206300000000004
20160529 20:00,0.30830721544589501,-3.3015500000000002,-5.3638700000000004,-6.0567599999999997,-7.5212000000000003
20160529 21:00,0.38622275738273498,-3.2799999999999998,-6.2794400000000001,-6.0947899999999997,-8.7705699999999993
20160529 22:00,0.55848815011414799,-3.3477000000000001,-6.9438000000000004,-6.1379000000000001,-9.9946599999999997
20160529 23:00,0.51536180948992505,-3.6370200000000001,-6.6923700000000004,-6.65463,-9.4324399999999997
20160530 00:00,0.34578211617709498,-4.7293399999999997,-5.8107100000000003,-8.2569099999999995,-7.8007400000000002
20160530 01:00,0.31052758586419998,-4.86714,-3.7320000000000002,-8.3148900000000001,-4.3404100000000003
20160530 02:00,0.30107950139275202,-6.0581399999999999,-2.75658,-9.7808499999999992,-3.4008500000000002
20160530 03:00,0.42909642052503899,-6.5265500000000003,-3.0211299999999999,-10.4184,-3.7521800000000001
20160530 04:00,0.55738585459351597,-5.6931799999999999,-2.72925,-9.2364999999999995,-3.3908800000000001
20160530 05:00,0.65146615998708501,-5.3949100000000003,-2.1578599999999999,-8.7107399999999995,-2.5158100000000001
20160530 06:00,0.647620158284401,-5.4367999999999999,-1.7504500000000001,-8.4466300000000007,-1.74335
20160530 07:00,0.77887660571579298,-5.1436700000000002,-1.93468,-7.7825800000000003,-1.9485399999999999
20160530 08:00,0.68291329863400896,-5.1506499999999997,-1.8697699999999999,-7.4973999999999998,-1.94564
20160530 09:00,0.73209750559059195,-5.36721,-2.0776599999999998,-7.6496599999999999,-2.1237200000000001
20160530 10:00,0.70409075887179995,-5.9666899999999998,-1.3963399999999999,-8.3668999999999993,-1.5033099999999999
20160530 11:00,0.73393577079124495,-5.4870799999999997,-0.880301,-7.5881699999999999,-0.97080599999999995
20160530 12:00,0.800002480067458,-5.8034699999999999,-1.48323,-7.9011800000000001,-1.5729200000000001
20160530 13:00,0.77277429003641496,-5.9684799999999996,-1.90296,-8.3462099999999992,-1.9267300000000001
20160530 14:00,0.82613461734669702,-6.7850799999999998,-1.68852,-9.5069800000000004,-1.7207399999999999
20160530 15:00,0.80283690712250899,-7.6454000000000004,-1.06243,-10.6554,-1.08738
20160530 16:00,0.75703060783217901,-7.3470599999999999,-1.0242199999999999,-10.6153,-0.96430199999999999
20160530 17:00,0.70628531157983299,-7.1626000000000003,-1.4114800000000001,-10.669700000000001,-1.4202999999999999
20160530 18:00,0.77301829856766002,-7.6289899999999999,-1.3596999999999999,-11.5181,-1.3295699999999999
20160530 19:00,0.69741793337219005,-7.4302000000000001,-1.27705,-11.4139,-1.28067
20160530 20:00,0.60400939137792298,-7.4438599999999999,-1.67459,-11.585000000000001,-1.7743599999999999
20160530 21:00,0.60595015534677199,-7.5796200000000002,-1.31839,-11.8377,-1.29565
20160530 22:00,0.39577431843724198,-7.6831899999999997,-1.24556,-12.023099999999999,-1.2700499999999999
20160530 23:00,0.28103907556993801,-7.5510400000000004,-0.25797199999999998,-11.745100000000001,0.096084600000000006
20160531 00:00,0.47541623627027302,-7.0576299999999996,-0.73392500000000005,-11.0625,-0.42625400000000002
20160531 01:00,0.54647636530811805,-5.5966100000000001,-1.90001,-9.1827100000000002,-2.0931199999999999
20160531 02:00,0.410312113330212,-5.7454599999999996,-3.16391,-9.4548900000000007,-3.7696200000000002
20160531 03:00,0.38419273589757902,-6.04941,-3.0097,-9.8204700000000003,-3.83745
20160531 04:00,0.43944268029092998,-6.0920399999999999,-2.3618800000000002,-9.7172599999999996,-2.9916200000000002
20160531 05:00,0.49534297099636299,-6.0040100000000001,-2.1851400000000001,-9.3540899999999993,-2.69754
20160531 06:00,0.58911134963346701,-5.0735900000000003,-2.1994199999999999,-8.2720500000000001,-2.72594
20160531 07:00,0.54330506110918197,-4.8394199999999996,-2.1202000000000001,-7.4414600000000002,-2.4860000000000002
20160531 08:00,0.477385961677457,-5.2495200000000004,-1.93845,-7.6634399999999996,-2.2322000000000002
20160531 09:00,0.53058106977130204,-5.9056199999999999,-1.5324599999999999,-8.3064300000000006,-1.66872
20160531 10:00,0.65001181735262603,-5.7699199999999999,-0.031855599999999998,-7.9092099999999999,-0.118741
20160531 11:00,0.69173336504098404,-5.7248599999999996,0.38277600000000001,-7.9270399999999999,0.18603
20160531 12:00,0.54117970469104704,-5.7061000000000002,0.88376200000000005,-7.9204699999999999,1.0914900000000001
20160531 13:00,0.52395925526261,-5.7259500000000001,-1.39503,-7.7381700000000002,-1.26894
20160531 14:00,0.56137362528755497,-5.4024299999999998,-0.86735700000000004,-7.4735800000000001,-0.802261
20160531 15:00,0.65394111866863702,-5.14222,-0.27743699999999999,-6.9774599999999998,-0.079504000000000005
20160531 16:00,0.54177708384718704,-5.3738999999999999,-0.26854499999999998,-7.1853899999999999,-0.123694
20160531 17:00,0.444298552289218,-6.3822299999999998,-0.33549000000000001,-8.8374600000000001,-0.46318100000000001
20160531 18:00,0.33032955670609399,-5.7687900000000001,-2.0876000000000001,-8.9937000000000005,-2.83683
20160531 19:00,0.30043861367621799,-4.8808699999999998,-2.0603899999999999,-7.9785300000000001,-2.4699300000000002
20160531 20:00,0.17937750409251099,-4.6223000000000001,-2.8454199999999998,-7.8250099999999998,-3.7216300000000002
20160531 21:00,0.12939321476673801,-4.8424199999999997,-2.9775,-8.2865800000000007,-3.6005600000000002
20160531 22:00,0.17430130271114799,-4.73102,-2.46055,-8.1563099999999995,-3.0438299999999998
20160531 23:00,0.18156793941704,-4.5562100000000001,-2.5340699999999998,-7.9575899999999997,-3.03464
20160601 00:00,0.19039863529854101,-4.2048199999999998,-2.7082999999999999,-7.6033799999999996,-3.3016999999999999
20160601 01:00,0.14505832895509199,-3.3265500000000001,-4.1435899999999997,-6.5391300000000001,-5.2035499999999999
20160601 02:00,0.13158726133644999,-3.25989,-3.6816599999999999,-6.4002299999999996,-4.6919300000000002
20160601 03:00,0.21173180463534499,-3.3755999999999999,-3.4838,-6.5117500000000001,-4.5112899999999998
20160601 04:00,0.21968512826577699,-3.5596700000000001,-3.2359599999999999,-6.7067399999999999,-4.1759700000000004
20160601 05:00,0.14547390316193401,-3.3527300000000002,-3.2987700000000002,-6.3080400000000001,-4.2158499999999997
20160601 06:00,0.20828767686567401,-3.2547700000000002,-3.29175,-5.6503399999999999,-3.9480300000000002
20160601 07:00,0.15666522552315701,-2.5803400000000001,-3.5424600000000002,-4.5317600000000002,-3.8964099999999999
20160601 08:00,0.237488200460196,-1.6377299999999999,-4.2087500000000002,-3.44529,-4.5004200000000001
20160601 09:00,0.34757614625694,-0.55342499999999994,-5.0817100000000002,-2.492,-5.5540799999999999
20160601 10:00,0.27147425514847401,-0.148561,-5.7215600000000002,-2.2698499999999999,-6.6900399999999998
20160601 11:00,0.47369014130019899,-0.20860999999999999,-5.7961900000000002,-2.5159400000000001,-6.8567
20160601 12:00,0.439402706157139,-0.17166200000000001,-5.9663000000000004,-2.5940599999999998,-7.0095700000000001
20160601 13:00,0.56755765156985605,0.0625029,-6.0468500000000001,-2.3431899999999999,-7.1392800000000003
20160601 14:00,0.57156439239558499,-0.035794300000000001,-6.0055100000000001,-2.4294199999999999,-7.1958200000000003
20160601 15:00,0.60523589488937002,-0.38069500000000001,-5.6262400000000001,-2.7825899999999999,-6.5430599999999997
20160601 16:00,0.52612284922441399,-0.117189,-5.3009000000000004,-2.6126499999999999,-5.5608899999999997
20160601 17:00,0.57653486239477303,0.14852499999999999,-5.7088999999999999,-2.69659,-6.78294
20160601 18:00,0.61098096593944995,-0.627973,-5.06562,-3.1741199999999998,-6.1528099999999997
20160601 19:00,0.50465385871604096,-0.205428,-5.5976999999999997,-3.3004699999999998,-6.7221000000000002
20160601 20:00,0.53627996117780496,-0.70987299999999998,-5.2403899999999997,-3.8976000000000002,-6.1616999999999997
20160601 21:00,0.51418368518077295,-1.3489,-4.8645500000000004,-4.2611699999999999,-6.1180300000000001
20160601 22:00,0.48640620753151897,-1.97532,-4.3631599999999997,-4.6840900000000003,-5.8552400000000002
20160601 23:00,0.43190737506545201,-2.52102,-3.7629700000000001,-5.2800799999999999,-5.2684499999999996
20160602 00:00,0.36079968083219499,-2.5835900000000001,-3.4505699999999999,-5.42042,-4.5677000000000003
20160602 01:00,0.455392069296779,-1.96838,-4.6356200000000003,-5.0560499999999999,-5.7916400000000001
